job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00440,AI Software Engineer,94044,USD,EN,PT,United States,L,United States,100,"Docker, TensorFlow, AWS",PhD,1,Healthcare,2024-02-18,2024-04-30,1367,8.4,Autonomous Tech
AI00441,AI Research Scientist,79076,USD,SE,FT,Japan,M,Japan,50,"SQL, Git, Statistics, PyTorch, Java",Associate,6,Government,2024-01-27,2024-02-19,1566,7,Predictive Systems
AI00442,AI Software Engineer,198743,USD,EX,FL,Canada,M,United States,50,"Git, Azure, Java",Master,19,Manufacturing,2024-11-11,2025-01-09,770,9,Cloud AI Solutions
AI00443,Deep Learning Engineer,97175,USD,SE,FT,Japan,M,Germany,50,"Java, Linux, Data Visualization, R",Master,8,Telecommunications,2024-08-02,2024-09-18,1440,9.9,Algorithmic Solutions
AI00444,AI Architect,64832,USD,MI,PT,Austria,S,Germany,50,"Java, Python, Data Visualization, Kubernetes",Associate,2,Consulting,2024-12-10,2025-02-11,2357,6.4,Autonomous Tech
AI00445,Data Engineer,143835,USD,SE,FL,Singapore,S,Australia,50,"Python, TensorFlow, Computer Vision, Hadoop, Kubernetes",Associate,5,Education,2024-11-27,2025-01-12,915,6,AI Innovations
AI00446,Data Scientist,181246,USD,SE,CT,Denmark,M,France,0,"TensorFlow, Python, Tableau, Hadoop",PhD,9,Manufacturing,2024-08-06,2024-08-23,981,8.1,Smart Analytics
AI00447,Principal Data Scientist,46950,USD,MI,FL,Ireland,S,Sweden,100,"Docker, SQL, GCP, Scala, Git",Bachelor,2,Government,2025-02-03,2025-04-07,2143,8.4,Cognitive Computing
AI00448,AI Consultant,84808,USD,SE,CT,Japan,S,Japan,0,"Java, Hadoop, AWS, Mathematics, Deep Learning",PhD,7,Consulting,2025-02-11,2025-03-09,2447,6.6,Cognitive Computing
AI00449,AI Architect,153304,USD,SE,FL,Singapore,L,Canada,0,"Linux, AWS, Git, Python",PhD,7,Real Estate,2024-04-08,2024-05-31,891,7.6,Digital Transformation LLC
AI00450,Data Analyst,187668,USD,EX,PT,Singapore,M,Singapore,0,"Python, Data Visualization, Mathematics",Master,14,Manufacturing,2024-05-14,2024-07-24,1120,8.8,DataVision Ltd
AI00451,AI Specialist,72769,USD,MI,CT,Ireland,M,Finland,50,"Python, TensorFlow, Linux, Java, Kubernetes",Associate,4,Transportation,2024-07-17,2024-08-29,2306,8.7,Autonomous Tech
AI00452,Research Scientist,222757,USD,EX,FT,Singapore,S,Norway,0,"Docker, Git, MLOps",Master,10,Real Estate,2024-12-22,2025-02-02,1550,6.7,Neural Networks Co
AI00453,Data Engineer,160302,USD,EX,PT,Norway,S,Norway,0,"Mathematics, Scala, NLP, SQL",PhD,11,Retail,2025-04-18,2025-06-28,1348,9.7,Advanced Robotics
AI00454,NLP Engineer,78913,USD,MI,CT,India,L,India,100,"PyTorch, Scala, Python",Bachelor,2,Energy,2024-03-24,2024-05-27,1894,6.1,AI Innovations
AI00455,Research Scientist,226519,EUR,EX,FL,Netherlands,M,France,50,"AWS, Mathematics, NLP, Linux",Master,18,Telecommunications,2024-07-14,2024-08-20,1874,8.9,Autonomous Tech
AI00456,Research Scientist,175559,USD,SE,FL,Denmark,M,Denmark,0,"SQL, Data Visualization, MLOps, Java",Bachelor,8,Telecommunications,2025-02-15,2025-03-10,921,9.5,Cloud AI Solutions
AI00457,Computer Vision Engineer,141569,USD,SE,FL,Canada,M,Canada,50,"Azure, Kubernetes, Docker, Computer Vision, Spark",Associate,6,Government,2024-12-12,2025-01-18,1718,9.1,Predictive Systems
AI00458,NLP Engineer,164894,EUR,SE,FT,France,L,France,100,"Kubernetes, Scala, Mathematics, NLP",Associate,7,Finance,2025-02-17,2025-04-23,1932,9.7,Predictive Systems
AI00459,Data Analyst,88878,USD,MI,FT,Japan,L,Japan,0,"Deep Learning, Hadoop, NLP",Master,4,Real Estate,2024-07-25,2024-09-11,1996,5.6,DeepTech Ventures
AI00460,ML Ops Engineer,101624,EUR,SE,FL,Germany,S,Germany,0,"Azure, Python, NLP, Git, TensorFlow",Master,6,Consulting,2025-04-12,2025-04-28,2275,7.3,Predictive Systems
AI00461,Head of AI,84728,USD,MI,FT,Singapore,S,South Korea,100,"Python, TensorFlow, Scala",Master,3,Healthcare,2025-01-06,2025-02-19,1538,8.3,Smart Analytics
AI00462,Research Scientist,97260,USD,EX,FT,Austria,M,Austria,100,"Azure, Scala, Statistics",Associate,17,Manufacturing,2024-01-11,2024-02-01,1796,5.5,Algorithmic Solutions
AI00463,Machine Learning Researcher,69936,USD,MI,FL,Singapore,S,Singapore,0,"Kubernetes, AWS, Deep Learning, R, Spark",Bachelor,4,Energy,2025-01-31,2025-03-25,1902,8.3,Future Systems
AI00464,Data Engineer,75400,USD,MI,PT,South Korea,L,South Korea,0,"Computer Vision, MLOps, Docker, Azure",Associate,3,Transportation,2025-03-31,2025-05-18,1485,7.1,Machine Intelligence Group
AI00465,ML Ops Engineer,107195,USD,EN,FL,Denmark,L,Australia,0,"AWS, PyTorch, Tableau, Computer Vision",PhD,0,Retail,2024-07-05,2024-08-17,1292,7.8,TechCorp Inc
AI00466,Data Scientist,75537,USD,SE,FT,South Korea,M,South Korea,100,"Hadoop, Mathematics, Scala, PyTorch",Bachelor,8,Real Estate,2024-02-28,2024-04-23,1794,7.3,Quantum Computing Inc
AI00467,AI Research Scientist,109409,USD,MI,FL,Norway,L,Singapore,50,"Statistics, Scala, Spark, Java, Azure",Associate,2,Education,2024-11-07,2025-01-10,2473,8.3,DeepTech Ventures
AI00468,AI Consultant,49641,USD,EN,CT,India,L,India,100,"Java, Deep Learning, SQL, MLOps",Master,0,Media,2024-09-19,2024-11-26,1450,9.5,Autonomous Tech
AI00469,Machine Learning Researcher,60830,USD,EN,FL,Denmark,S,Denmark,0,"Linux, Git, Java, Python, PyTorch",Bachelor,0,Manufacturing,2024-09-09,2024-10-21,1544,7.9,DataVision Ltd
AI00470,Machine Learning Engineer,48516,USD,EN,FL,South Korea,L,South Korea,100,"SQL, AWS, Data Visualization, NLP, Java",PhD,1,Automotive,2025-03-19,2025-05-08,1474,5.7,DeepTech Ventures
AI00471,Computer Vision Engineer,98740,USD,SE,FL,Sweden,S,Sweden,0,"GCP, Spark, TensorFlow, Kubernetes",Associate,9,Automotive,2024-09-17,2024-10-28,2181,5.8,Advanced Robotics
AI00472,Data Scientist,109279,USD,EX,CT,China,M,China,50,"AWS, SQL, Git",Associate,12,Healthcare,2024-12-14,2025-01-08,2054,9.1,Digital Transformation LLC
AI00473,Deep Learning Engineer,103692,USD,MI,CT,Norway,M,Norway,0,"AWS, Deep Learning, SQL",Master,2,Energy,2024-05-09,2024-06-29,1716,5.8,Predictive Systems
AI00474,Machine Learning Researcher,110492,USD,MI,PT,Singapore,L,Singapore,0,"Azure, R, Tableau, Java",PhD,3,Gaming,2024-04-22,2024-05-06,2216,7.7,Algorithmic Solutions
AI00475,Data Scientist,226973,EUR,EX,FL,Germany,L,Australia,100,"PyTorch, SQL, Python, R",Master,10,Telecommunications,2024-11-24,2025-01-24,702,7.3,DeepTech Ventures
AI00476,Autonomous Systems Engineer,171987,USD,SE,FL,United States,M,United States,100,"GCP, SQL, Kubernetes, R, PyTorch",Associate,6,Education,2025-04-17,2025-05-24,2063,5.4,Future Systems
AI00477,AI Consultant,173054,USD,SE,CT,Sweden,L,Sweden,100,"Git, GCP, MLOps, Deep Learning, Statistics",PhD,6,Finance,2024-07-04,2024-07-31,1353,7.1,Algorithmic Solutions
AI00478,Autonomous Systems Engineer,73669,USD,MI,CT,Ireland,L,Ireland,0,"SQL, Hadoop, PyTorch, Tableau, Statistics",Master,2,Finance,2024-10-08,2024-12-17,1945,7.4,Predictive Systems
AI00479,AI Architect,98984,USD,MI,FT,Denmark,M,United Kingdom,100,"Git, Python, PyTorch",Bachelor,2,Gaming,2024-09-12,2024-11-22,1443,9.2,Digital Transformation LLC
AI00480,Data Scientist,101933,GBP,MI,PT,United Kingdom,L,United Kingdom,0,"PyTorch, AWS, Java, Tableau",Associate,2,Education,2024-03-30,2024-06-04,647,10,Algorithmic Solutions
AI00481,AI Product Manager,107603,USD,SE,PT,Finland,M,Finland,0,"PyTorch, NLP, Tableau, Computer Vision",Associate,6,Technology,2025-04-14,2025-04-28,2098,8.5,Future Systems
AI00482,Robotics Engineer,116150,USD,SE,FT,Canada,S,Canada,0,"PyTorch, Kubernetes, Computer Vision",Bachelor,7,Government,2025-01-04,2025-01-20,1273,8,Future Systems
AI00483,AI Product Manager,170702,USD,EX,FT,United States,S,United States,100,"Computer Vision, SQL, NLP, Hadoop, TensorFlow",Bachelor,13,Retail,2024-05-07,2024-06-12,1980,6.2,DeepTech Ventures
AI00484,Data Scientist,149281,USD,EX,FT,Japan,S,Japan,50,"Spark, TensorFlow, Java, NLP, Deep Learning",PhD,14,Government,2024-06-08,2024-07-12,814,9.7,Neural Networks Co
AI00485,Data Scientist,43707,USD,EN,PT,Japan,L,Japan,0,"Python, Git, TensorFlow, Java",Master,1,Manufacturing,2024-01-14,2024-02-19,1582,7,Cognitive Computing
AI00486,AI Software Engineer,85131,GBP,MI,FT,United Kingdom,M,Germany,50,"R, SQL, Spark",Associate,4,Healthcare,2024-01-14,2024-02-20,1593,9.9,Quantum Computing Inc
AI00487,AI Specialist,85625,USD,SE,PT,China,S,Japan,100,"Kubernetes, PyTorch, Git",Associate,9,Telecommunications,2025-03-20,2025-04-22,1506,8,Smart Analytics
AI00488,Computer Vision Engineer,127955,EUR,SE,PT,Germany,S,Germany,100,"Kubernetes, Git, Azure, GCP",Bachelor,6,Automotive,2024-08-12,2024-10-21,716,6.6,Autonomous Tech
AI00489,NLP Engineer,53707,USD,EN,PT,China,M,China,50,"Scala, Python, SQL, GCP",Master,0,Healthcare,2024-02-29,2024-04-20,1589,7.6,Algorithmic Solutions
AI00490,Deep Learning Engineer,152266,USD,EX,CT,Israel,M,Israel,50,"Java, Kubernetes, Docker",Associate,12,Energy,2024-05-02,2024-05-26,1722,6.5,Autonomous Tech
AI00491,Principal Data Scientist,104315,GBP,MI,CT,United Kingdom,M,France,50,"Kubernetes, NLP, Python",PhD,3,Technology,2025-02-27,2025-04-05,1512,6.5,Advanced Robotics
AI00492,AI Product Manager,49234,USD,MI,FL,Finland,S,Finland,0,"Python, TensorFlow, Azure, PyTorch, Deep Learning",Master,2,Finance,2024-01-03,2024-02-04,898,9.3,Algorithmic Solutions
AI00493,Principal Data Scientist,104397,USD,SE,FT,Australia,S,Australia,50,"Mathematics, NLP, Deep Learning, Python",PhD,8,Government,2024-06-27,2024-08-22,1903,5.7,Digital Transformation LLC
AI00494,Data Analyst,117198,EUR,SE,FL,France,M,France,50,"R, Data Visualization, Git, GCP",Bachelor,8,Gaming,2025-04-07,2025-05-27,966,5.9,Digital Transformation LLC
AI00495,Machine Learning Engineer,63395,USD,EN,PT,Norway,S,France,0,"AWS, Spark, Data Visualization, Linux",Associate,0,Transportation,2025-01-06,2025-02-17,980,7.3,Machine Intelligence Group
AI00496,AI Specialist,77545,EUR,EN,FL,Netherlands,M,Netherlands,50,"Scala, R, SQL, NLP, Java",Master,0,Retail,2025-04-04,2025-06-07,1632,7.4,DataVision Ltd
AI00497,AI Software Engineer,161796,USD,SE,FL,Australia,L,Australia,100,"Spark, PyTorch, TensorFlow, Scala",Associate,9,Finance,2024-11-22,2025-01-08,1838,7,Advanced Robotics
AI00498,Data Analyst,217701,USD,EX,PT,Denmark,S,Denmark,0,"PyTorch, GCP, Data Visualization, Deep Learning, Azure",Bachelor,10,Healthcare,2024-03-01,2024-05-08,1366,7.1,Cloud AI Solutions
AI00499,Deep Learning Engineer,128702,USD,SE,PT,Sweden,S,Canada,100,"Deep Learning, Data Visualization, MLOps, Linux",PhD,8,Healthcare,2025-04-29,2025-05-13,1818,9.7,Neural Networks Co
AI00500,Machine Learning Engineer,63866,USD,EN,FT,Sweden,L,Sweden,100,"Python, GCP, Data Visualization",Bachelor,0,Media,2025-02-28,2025-04-12,1833,8.6,Smart Analytics
AI00501,Data Scientist,171813,USD,SE,PT,Denmark,S,Sweden,0,"PyTorch, Tableau, GCP",Master,8,Energy,2025-04-15,2025-05-06,787,7.3,Future Systems
AI00502,Research Scientist,138694,USD,EX,CT,China,S,China,100,"Python, Data Visualization, TensorFlow, GCP",Bachelor,19,Education,2024-08-14,2024-09-18,1685,9.3,Predictive Systems
AI00503,Autonomous Systems Engineer,130454,USD,MI,FT,Singapore,L,Canada,100,"GCP, Kubernetes, MLOps, Data Visualization",Master,2,Education,2024-05-26,2024-08-07,1561,7.9,TechCorp Inc
AI00504,Head of AI,145190,USD,SE,FT,Canada,L,Canada,0,"Git, PyTorch, Spark, NLP, Computer Vision",PhD,5,Technology,2025-01-08,2025-03-11,1109,5.5,Smart Analytics
AI00505,ML Ops Engineer,47965,USD,MI,PT,Japan,S,Japan,50,"Python, Git, Computer Vision, TensorFlow",Master,4,Finance,2024-12-29,2025-02-18,522,7.8,DeepTech Ventures
AI00506,Data Scientist,61289,EUR,EN,FT,Germany,L,Germany,100,"Python, PyTorch, R",Bachelor,0,Finance,2024-10-17,2024-11-14,583,5.7,Cognitive Computing
AI00507,Computer Vision Engineer,73637,USD,SE,PT,Israel,M,South Korea,50,"Deep Learning, Docker, Java",Bachelor,9,Transportation,2025-02-01,2025-03-24,1231,6.8,Quantum Computing Inc
AI00508,AI Architect,64826,EUR,EN,CT,France,M,France,0,"GCP, Scala, Java, SQL, Deep Learning",PhD,0,Consulting,2024-08-10,2024-09-23,1862,5.6,Advanced Robotics
AI00509,NLP Engineer,146600,USD,EX,FT,Japan,L,Japan,0,"Python, Data Visualization, Kubernetes, TensorFlow, Computer Vision",Bachelor,18,Media,2024-07-26,2024-09-15,1850,8.4,Machine Intelligence Group
AI00510,AI Software Engineer,172271,USD,SE,FT,Denmark,S,Germany,50,"Git, R, Scala, Kubernetes",PhD,9,Consulting,2024-08-20,2024-10-18,1002,8.5,Neural Networks Co
AI00511,AI Specialist,156725,USD,EX,CT,South Korea,L,Sweden,0,"AWS, Kubernetes, NLP",Associate,19,Media,2024-07-13,2024-09-02,1293,5,Advanced Robotics
AI00512,Robotics Engineer,94680,USD,EN,FT,Denmark,L,Denmark,0,"Hadoop, Git, PyTorch, Azure, TensorFlow",PhD,1,Transportation,2025-03-18,2025-05-07,1312,6.2,Future Systems
AI00513,Data Analyst,92035,USD,SE,CT,Israel,M,Netherlands,100,"AWS, Linux, TensorFlow, Git",PhD,6,Energy,2025-02-12,2025-03-04,2173,9.5,Algorithmic Solutions
AI00514,Data Engineer,77042,USD,SE,FL,China,S,China,0,"Data Visualization, MLOps, Python, TensorFlow",Bachelor,6,Education,2024-06-16,2024-08-15,1425,7.5,Machine Intelligence Group
AI00515,Machine Learning Engineer,272652,USD,EX,FL,Denmark,S,Denmark,0,"Kubernetes, Java, NLP, Tableau, Hadoop",PhD,19,Automotive,2025-01-13,2025-02-26,610,7.2,Autonomous Tech
AI00516,AI Product Manager,117510,EUR,MI,FT,France,L,France,0,"Data Visualization, PyTorch, Tableau",Associate,2,Media,2024-08-14,2024-09-19,2075,7.6,Future Systems
AI00517,NLP Engineer,80985,EUR,EN,FT,Netherlands,M,Netherlands,0,"Deep Learning, Git, Data Visualization",Bachelor,0,Manufacturing,2024-10-16,2024-12-02,1635,5.9,DataVision Ltd
AI00518,AI Architect,61352,USD,MI,CT,Japan,M,Japan,100,"Git, Python, NLP, Linux",Master,3,Technology,2025-04-25,2025-06-24,1942,6.3,TechCorp Inc
AI00519,AI Research Scientist,77636,USD,SE,CT,Ireland,S,Ireland,100,"SQL, Linux, Docker, Tableau",PhD,5,Transportation,2024-02-08,2024-04-14,1159,8.9,Predictive Systems
AI00520,Research Scientist,214326,USD,SE,PT,Denmark,L,Sweden,50,"Spark, Statistics, SQL, Python",Associate,6,Healthcare,2024-01-17,2024-03-22,1904,6.4,DeepTech Ventures
AI00521,Data Scientist,71473,USD,MI,CT,Austria,M,Austria,100,"Kubernetes, Java, Mathematics, TensorFlow, R",Bachelor,4,Education,2024-04-08,2024-06-03,796,8,Neural Networks Co
AI00522,Head of AI,48920,USD,MI,CT,Japan,S,Japan,100,"PyTorch, Docker, AWS, Linux, Java",Associate,2,Consulting,2024-04-25,2024-05-29,2086,9.5,Machine Intelligence Group
AI00523,Data Engineer,63273,USD,MI,FL,South Korea,S,France,50,"Mathematics, SQL, MLOps",Master,4,Finance,2024-08-23,2024-09-30,992,9.4,Digital Transformation LLC
AI00524,AI Product Manager,134087,USD,EX,FT,Australia,S,Australia,0,"Python, Scala, TensorFlow, Spark, GCP",PhD,12,Consulting,2024-07-01,2024-07-24,968,5.9,Neural Networks Co
AI00525,Deep Learning Engineer,142446,USD,SE,FL,Norway,M,Norway,50,"Git, Python, Kubernetes",PhD,9,Real Estate,2024-11-14,2024-12-29,1666,9.6,Advanced Robotics
AI00526,AI Specialist,159755,GBP,SE,FT,United Kingdom,L,Singapore,50,"MLOps, PyTorch, Git",PhD,9,Gaming,2024-07-30,2024-09-28,1272,8.7,AI Innovations
AI00527,Computer Vision Engineer,188034,EUR,EX,FT,Germany,L,Germany,100,"Java, Spark, NLP, Hadoop, Python",Master,13,Telecommunications,2024-10-21,2024-11-26,1330,6.9,Machine Intelligence Group
AI00528,Data Scientist,125153,EUR,SE,FT,Netherlands,S,South Korea,50,"R, Python, Data Visualization, TensorFlow",Master,9,Manufacturing,2024-03-08,2024-03-25,926,8.9,TechCorp Inc
AI00529,Machine Learning Engineer,146076,USD,EX,PT,South Korea,M,South Korea,50,"Hadoop, Python, Computer Vision",Master,11,Government,2024-01-18,2024-02-22,1893,5.1,Autonomous Tech
AI00530,Principal Data Scientist,140113,USD,SE,CT,Australia,M,South Korea,50,"PyTorch, Kubernetes, R",Master,5,Telecommunications,2024-05-04,2024-07-15,1430,9.1,Algorithmic Solutions
AI00531,AI Software Engineer,73269,GBP,EN,FT,United Kingdom,S,United Kingdom,50,"Kubernetes, Data Visualization, GCP, MLOps, PyTorch",Associate,0,Automotive,2024-12-04,2025-01-15,986,5.2,Advanced Robotics
AI00532,AI Software Engineer,103806,USD,MI,CT,United States,L,United States,100,"NLP, Tableau, Azure, R",Associate,3,Finance,2024-09-02,2024-10-01,1905,8.3,Digital Transformation LLC
AI00533,Principal Data Scientist,103370,USD,SE,FT,Singapore,S,Singapore,0,"Hadoop, Python, Git",Bachelor,7,Energy,2024-12-05,2025-01-31,2149,8.9,Autonomous Tech
AI00534,Machine Learning Engineer,142657,USD,EX,FL,Ireland,M,Ireland,100,"Python, SQL, Hadoop, Computer Vision",Bachelor,13,Telecommunications,2024-09-16,2024-10-20,1335,5.6,DeepTech Ventures
AI00535,Research Scientist,291226,USD,EX,FL,Denmark,S,Denmark,50,"GCP, Git, MLOps, Kubernetes",Bachelor,10,Government,2024-07-08,2024-08-23,1109,5.6,DataVision Ltd
AI00536,Data Scientist,65226,USD,EN,FL,United States,S,United States,100,"Python, Git, TensorFlow",Associate,0,Consulting,2024-06-11,2024-07-06,642,8.2,Machine Intelligence Group
AI00537,AI Specialist,108886,USD,EN,FL,Switzerland,M,Switzerland,50,"R, Tableau, Python, Statistics, Deep Learning",Bachelor,0,Real Estate,2024-02-16,2024-03-03,2369,5.3,Cloud AI Solutions
AI00538,Computer Vision Engineer,271344,USD,EX,CT,Canada,L,Canada,50,"PyTorch, Tableau, Azure, NLP",Bachelor,17,Retail,2024-01-13,2024-03-19,929,6.7,TechCorp Inc
AI00539,Data Scientist,171571,USD,SE,FL,Switzerland,M,Switzerland,100,"MLOps, R, Data Visualization",Associate,7,Consulting,2024-12-31,2025-03-02,997,8.6,Algorithmic Solutions
AI00540,Data Engineer,82918,USD,SE,PT,Finland,S,Finland,0,"Scala, Hadoop, Spark",PhD,9,Telecommunications,2024-08-30,2024-09-30,1763,5.8,AI Innovations
AI00541,AI Product Manager,136651,USD,EX,CT,Japan,M,Finland,0,"GCP, Java, Mathematics, Kubernetes",Bachelor,17,Manufacturing,2024-09-01,2024-11-05,1124,5.6,Machine Intelligence Group
AI00542,AI Software Engineer,237637,USD,EX,FT,Sweden,L,Sweden,0,"PyTorch, Python, AWS",Associate,17,Technology,2024-02-02,2024-02-22,786,5.7,Predictive Systems
AI00543,AI Consultant,59160,USD,EN,FT,Ireland,L,United Kingdom,50,"Azure, AWS, GCP, Tableau",Bachelor,0,Transportation,2024-01-17,2024-03-20,1772,7.4,Predictive Systems
AI00544,Research Scientist,49162,USD,EN,FL,China,L,China,0,"AWS, Python, Tableau",Associate,0,Media,2025-03-27,2025-04-20,1766,9.2,Smart Analytics
AI00545,Robotics Engineer,83663,USD,SE,FT,India,M,India,100,"Linux, AWS, Java, Spark, Deep Learning",Master,5,Technology,2024-12-13,2024-12-28,1948,7.4,Future Systems
AI00546,Machine Learning Engineer,35782,USD,EN,CT,India,S,India,50,"Java, TensorFlow, Spark",Master,0,Healthcare,2024-03-04,2024-04-22,1770,7.1,Cognitive Computing
AI00547,Machine Learning Engineer,115383,USD,SE,FT,Australia,M,South Korea,50,"Spark, GCP, R, Hadoop, Data Visualization",PhD,8,Education,2024-07-25,2024-09-04,1711,6.4,Future Systems
AI00548,Head of AI,54121,USD,EN,FL,Finland,M,Finland,0,"SQL, PyTorch, Tableau, Statistics, Mathematics",Bachelor,1,Automotive,2024-05-03,2024-06-19,1267,9.5,Digital Transformation LLC
AI00549,AI Software Engineer,135272,USD,EX,FT,India,L,Denmark,0,"Computer Vision, PyTorch, SQL, Java, R",Bachelor,17,Media,2024-10-22,2024-12-15,2061,5.1,Cognitive Computing
AI00550,Machine Learning Engineer,46323,USD,EN,PT,Ireland,M,Ireland,100,"Linux, Tableau, Mathematics, PyTorch, Data Visualization",Bachelor,0,Manufacturing,2024-05-12,2024-07-03,1722,8.5,AI Innovations
AI00551,Deep Learning Engineer,70013,USD,MI,CT,Finland,S,Finland,50,"Kubernetes, Linux, Computer Vision, Tableau, Deep Learning",Bachelor,2,Transportation,2024-03-05,2024-04-23,1879,7.8,DeepTech Ventures
AI00552,Data Scientist,97749,USD,MI,CT,Sweden,S,Switzerland,50,"SQL, Linux, PyTorch",Master,3,Gaming,2024-11-09,2025-01-09,2219,8,TechCorp Inc
AI00553,AI Consultant,137427,USD,SE,PT,Sweden,M,Sweden,100,"Kubernetes, Linux, NLP, Docker, Deep Learning",Associate,7,Real Estate,2024-11-29,2025-02-06,756,5.7,DeepTech Ventures
AI00554,Robotics Engineer,160234,USD,EX,CT,Canada,S,Australia,100,"Python, Statistics, Azure, GCP, TensorFlow",PhD,15,Energy,2025-01-28,2025-02-27,2166,8,Predictive Systems
AI00555,Computer Vision Engineer,286216,USD,EX,FT,Denmark,L,Austria,100,"Java, Linux, NLP, Mathematics",PhD,12,Media,2024-02-10,2024-04-14,1304,6.5,Autonomous Tech
AI00556,Head of AI,80478,USD,MI,FT,Singapore,M,Singapore,0,"NLP, PyTorch, Spark, TensorFlow",PhD,4,Technology,2024-03-01,2024-03-23,2136,5.8,Predictive Systems
AI00557,Robotics Engineer,144224,USD,SE,FL,Singapore,M,Singapore,50,"AWS, Java, MLOps, R, SQL",Bachelor,9,Manufacturing,2024-02-10,2024-03-17,1720,6.2,Autonomous Tech
AI00558,ML Ops Engineer,151942,USD,SE,CT,Canada,L,South Korea,0,"TensorFlow, Mathematics, Data Visualization, Git, Statistics",Bachelor,7,Telecommunications,2024-11-14,2025-01-13,1984,7.1,Predictive Systems
AI00559,AI Software Engineer,81319,EUR,EN,CT,Germany,L,Sweden,0,"Tableau, TensorFlow, Linux, Python",Bachelor,0,Automotive,2025-02-19,2025-04-15,581,9,Machine Intelligence Group
AI00560,Data Engineer,259184,USD,EX,FL,Norway,S,Ireland,100,"Deep Learning, GCP, Python",Master,18,Automotive,2024-07-08,2024-09-19,1587,5.9,Machine Intelligence Group
AI00561,AI Specialist,105668,USD,EX,CT,China,S,China,100,"Java, Computer Vision, AWS, MLOps, Hadoop",Associate,11,Retail,2024-11-24,2025-01-08,2254,8.5,Algorithmic Solutions
